venta_id,producto_id,comprador_id,ubicacion_comprador,fecha_venta,cantidad,metodo_pago,total,tipo_producto,canal,estatus
1084,40,211,Guadalajara,2025-03-14,1,Crédito,947.07,Artesano,Facebook,En preparación
1085,40,139,Monterrey,2025-03-14,2,Débito,1894.14,Artesano,Web,Cancelado
1086,18,51,Guadalajara,2025-03-14,1,Crédito,150.45,Marca IKAL,Instagram,Entregado
1087,12,112,Querétaro,2025-03-15,1,Débito,1049.0,Marca IKAL,Instagram,Entregado
1088,27,196,Puebla,2025-03-15,1,Débito,407.42,Marca IKAL,Facebook,Enviado
1089,68,329,Pantepec,2025-03-15,1,Débito,335.5,Artesano,Web,Entregado
1090,47,17,Querétaro,2025-03-15,2,Débito,1347.48,Artesano,WhatsApp,Entregado
1091,75,144,CDMX,2025-03-15,1,Débito,333.06,Artesano,Instagram,Enviado
1092,144,258,Xicotepec de Juárez,2025-03-15,1,Débito,1152.21,Artesano,Web,Entregado
1093,68,327,Puebla,2025-03-16,1,Crédito,335.5,Artesano,Web,Entregado
1094,6,113,Toluca,2025-03-17,1,Débito,240.8,Marca IKAL,Facebook,Enviado
1095,42,212,Xicotepec de Juárez,2025-03-17,2,Crédito,1711.04,Artesano,Instagram,Entregado
1096,14,269,Puebla,2025-03-17,1,Débito,681.09,Marca IKAL,Facebook,Entregado
1097,138,196,Puebla,2025-03-18,1,Débito,406.86,Artesano,WhatsApp,Enviado
1098,27,368,Xicotepec de Juárez,2025-03-18,1,Débito,407.42,Marca IKAL,Instagram,Entregado
1099,139,6,Puebla,2025-03-18,1,Débito,746.07,Artesano,Web,Entregado
1100,147,40,CDMX,2025-03-19,1,Crédito,273.39,Artesano,Instagram,Entregado
1101,15,124,Toluca,2025-03-19,2,Débito,1410.22,Marca IKAL,Web,Entregado
1102,102,128,Toluca,2025-03-19,1,Débito,813.91,Artesano,Facebook,Enviado
1103,140,280,Querétaro,2025-03-19,1,Débito,1069.46,Artesano,Instagram,Entregado
1104,11,206,Monterrey,2025-03-19,1,Débito,596.55,Marca IKAL,Facebook,Entregado
1105,23,25,Monterrey,2025-03-20,1,Crédito,1049.71,Marca IKAL,Instagram,Entregado
1106,88,160,Guadalajara,2025-03-20,1,Crédito,866.06,Artesano,Facebook,Entregado
1107,93,123,Querétaro,2025-03-20,2,Débito,1888.44,Artesano,WhatsApp,Entregado
1108,102,221,Toluca,2025-03-21,1,Débito,813.91,Artesano,Web,Entregado
1109,128,76,CDMX,2025-03-22,1,Débito,1349.46,Artesano,WhatsApp,Entregado
1110,22,63,Puebla,2025-03-22,1,Crédito,920.64,Marca IKAL,Web,Entregado
1111,68,16,Pantepec,2025-03-22,2,Débito,671.0,Artesano,Instagram,Entregado
1112,12,39,CDMX,2025-03-22,1,Débito,1049.0,Marca IKAL,Facebook,Entregado
1113,53,54,Xicotepec de Juárez,2025-03-23,1,Crédito,925.01,Artesano,Web,Entregado
1114,31,168,Monterrey,2025-03-23,1,Crédito,301.84,Artesano,Instagram,Entregado
1115,101,292,Toluca,2025-03-23,1,Crédito,292.88,Artesano,Instagram,Entregado
1116,40,240,Toluca,2025-03-23,1,Débito,947.07,Artesano,Web,En preparación
1117,5,134,Querétaro,2025-03-23,1,Crédito,294.72,Marca IKAL,Web,En preparación
1118,29,125,Toluca,2025-03-24,1,Crédito,875.71,Marca IKAL,Facebook,Enviado
1119,79,146,Xicotepec de Juárez,2025-03-24,2,Crédito,881.76,Artesano,Web,Entregado
1120,31,288,Querétaro,2025-03-24,1,Crédito,301.84,Artesano,Instagram,Entregado
1121,13,25,Monterrey,2025-03-25,1,Débito,249.47,Marca IKAL,Web,Entregado
1122,20,145,Puebla,2025-03-25,1,Débito,1250.45,Marca IKAL,Instagram,Entregado
1123,13,343,CDMX,2025-03-26,1,Débito,249.47,Marca IKAL,Instagram,Entregado
1124,36,249,CDMX,2025-03-26,1,Crédito,853.51,Artesano,Instagram,Entregado
1125,137,139,Monterrey,2025-03-26,1,Débito,293.88,Artesano,Facebook,Enviado
1126,19,261,Monterrey,2025-03-26,2,Crédito,1876.96,Marca IKAL,Instagram,Entregado
1127,56,268,Monterrey,2025-03-26,1,Débito,1256.29,Artesano,Instagram,Entregado
1128,15,127,Guadalajara,2025-03-27,1,Crédito,705.11,Marca IKAL,Instagram,En preparación
1129,12,165,Querétaro,2025-03-27,1,Crédito,1049.0,Marca IKAL,Web,Cancelado
1130,31,79,Monterrey,2025-03-27,1,Débito,301.84,Artesano,Web,Entregado
1131,102,154,Pantepec,2025-03-27,1,Crédito,813.91,Artesano,Web,Entregado
1132,30,96,Monterrey,2025-03-28,1,Crédito,610.73,Marca IKAL,Facebook,Entregado
1133,5,241,CDMX,2025-03-29,1,Débito,294.72,Marca IKAL,WhatsApp,Entregado
1134,31,190,Puebla,2025-03-29,1,Débito,301.84,Artesano,Instagram,Enviado
1135,12,172,Toluca,2025-03-29,1,Crédito,1049.0,Marca IKAL,Instagram,Entregado
1136,31,145,Puebla,2025-03-30,2,Crédito,603.68,Artesano,Instagram,Entregado
1137,40,139,Monterrey,2025-03-30,1,Débito,947.07,Artesano,Web,Enviado
1138,147,305,Puebla,2025-03-30,1,Crédito,273.39,Artesano,WhatsApp,Entregado
1139,47,383,Puebla,2025-03-31,1,Crédito,673.74,Artesano,Web,Entregado
1140,62,162,Guadalajara,2025-03-31,1,Crédito,538.39,Artesano,Instagram,Cancelado
1141,112,245,Toluca,2025-03-31,1,Débito,144.75,Artesano,Instagram,Entregado
1142,95,258,Xicotepec de Juárez,2025-01-04,1,Débito,865.46,Artesano,Instagram,Entregado
1143,95,26,Guadalajara,2025-02-04,1,Crédito,865.46,Artesano,WhatsApp,Entregado
1144,138,243,Querétaro,2025-02-04,1,Crédito,406.86,Artesano,Web,Cancelado
1145,139,284,Guadalajara,2025-03-04,1,Débito,746.07,Artesano,WhatsApp,Entregado
1146,53,328,CDMX,2025-04-04,1,Débito,925.01,Artesano,Web,Entregado
1147,128,311,Puebla,2025-04-04,1,Débito,1349.46,Artesano,Facebook,Entregado
1148,36,117,CDMX,2025-05-04,1,Crédito,853.51,Artesano,Web,Entregado
1149,144,144,CDMX,2025-05-04,1,Crédito,1152.21,Artesano,Web,Entregado
1150,147,300,Puebla,2025-05-04,1,Débito,273.39,Artesano,Web,Entregado
1151,53,21,Puebla,2025-05-04,1,Crédito,925.01,Artesano,Facebook,Entregado
1152,123,144,CDMX,2025-05-04,1,Débito,250.94,Artesano,Instagram,Entregado
1153,110,308,Puebla,2025-05-04,1,Débito,474.43,Artesano,Web,Cancelado
1154,14,280,Querétaro,2025-06-04,2,Débito,1362.18,Marca IKAL,Web,Entregado
1155,138,43,Puebla,2025-06-04,1,Débito,406.86,Artesano,Instagram,Entregado
1156,20,102,Querétaro,2025-06-04,1,Débito,1250.45,Marca IKAL,Instagram,Entregado
1157,56,102,Querétaro,2025-07-04,1,Crédito,1256.29,Artesano,Instagram,Enviado
1158,144,268,Monterrey,2025-04-07,1,Débito,1152.21,Artesano,Web,Entregado
1159,10,282,Puebla,2025-07-04,1,Crédito,979.72,Marca IKAL,Facebook,En preparación
1160,9,315,Xicotepec de Juárez,2025-07-04,1,Débito,942.9,Marca IKAL,Instagram,En preparación
1161,93,139,Monterrey,2025-08-04,1,Débito,944.22,Artesano,Facebook,Entregado
1162,138,334,CDMX,2025-09-04,1,Débito,406.86,Artesano,Web,Entregado
1163,1,139,Monterrey,2025-09-04,1,Crédito,331.73,Marca IKAL,Instagram,En preparación
1164,60,133,Puebla,2025-10-04,1,Débito,1057.06,Artesano,Web,Enviado
1165,4,352,Querétaro,2025-10-04,1,Crédito,1124.79,Marca IKAL,Instagram,Enviado
1166,98,391,CDMX,2025-10-04,1,Crédito,151.34,Artesano,Instagram,En preparación
1167,128,389,Guadalajara,2025-04-11,1,Débito,1349.46,Artesano,Web,Enviado
1168,98,125,Toluca,2025-11-04,1,Crédito,151.34,Artesano,Web,En preparación
1169,85,93,Puebla,2025-11-04,1,Débito,648.37,Artesano,WhatsApp,Enviado
1170,42,210,CDMX,2025-11-04,1,Crédito,855.52,Artesano,Web,Entregado
1171,98,59,Pantepec,2025-12-04,1,Crédito,151.34,Artesano,Facebook,Entregado
1172,93,379,Pantepec,2025-12-04,2,Crédito,1888.44,Artesano,Instagram,Entregado
1173,147,43,Puebla,2025-12-04,1,Crédito,273.39,Artesano,Facebook,Entregado
1174,20,84,Querétaro,2025-12-04,1,Débito,1250.45,Marca IKAL,Web,Cancelado
1175,88,338,Monterrey,2025-04-14,1,Crédito,866.06,Artesano,Web,Entregado
1176,138,328,CDMX,2025-04-16,1,Débito,406.86,Artesano,Web,Enviado
1177,146,19,Xicotepec de Juárez,2025-04-16,1,Crédito,299.41,Artesano,Instagram,Entregado
1178,137,136,Monterrey,2025-04-16,1,Crédito,293.88,Artesano,WhatsApp,Entregado
1179,146,19,Xicotepec de Juárez,2025-04-16,1,Débito,299.41,Artesano,Web,Entregado
1180,147,162,Guadalajara,2025-04-16,1,Débito,273.39,Artesano,Instagram,En preparación
1181,12,11,Puebla,2025-04-17,1,Crédito,1049.0,Marca IKAL,Web,Entregado
1182,29,355,CDMX,2025-04-17,1,Débito,875.71,Marca IKAL,Instagram,Entregado
1183,1,254,Monterrey,2025-04-18,1,Crédito,331.73,Marca IKAL,Instagram,Entregado
1184,75,292,Toluca,2025-04-18,2,Crédito,666.12,Artesano,Instagram,Entregado
1185,88,296,CDMX,2025-04-18,1,Crédito,866.06,Artesano,Facebook,Entregado
1186,60,105,Xicotepec de Juárez,2025-04-18,1,Crédito,1057.06,Artesano,Web,Entregado
1187,147,21,Puebla,2025-04-19,1,Crédito,273.39,Artesano,Web,Entregado
1188,123,249,CDMX,2025-04-19,1,Débito,250.94,Artesano,Web,Entregado
1189,147,54,Xicotepec de Juárez,2025-04-20,1,Débito,273.39,Artesano,WhatsApp,Entregado
1190,139,282,Puebla,2025-04-20,1,Crédito,746.07,Artesano,Instagram,Entregado
1191,60,137,CDMX,2025-04-20,1,Débito,1057.06,Artesano,Facebook,Entregado
1192,31,313,Monterrey,2025-04-20,1,Crédito,301.84,Artesano,Web,Entregado
1193,95,346,Guadalajara,2025-04-20,1,Crédito,865.46,Artesano,Instagram,Entregado
1194,85,14,CDMX,2025-04-21,1,Débito,648.37,Artesano,Web,Entregado
1195,36,166,Monterrey,2025-04-21,1,Débito,853.51,Artesano,WhatsApp,Entregado
1196,47,272,CDMX,2025-04-21,1,Débito,673.74,Artesano,Web,Entregado
1197,11,184,Guadalajara,2025-04-21,2,Crédito,1193.1,Marca IKAL,WhatsApp,Entregado
1198,101,216,Puebla,2025-04-22,1,Crédito,292.88,Artesano,Facebook,Cancelado
1199,53,87,CDMX,2025-04-23,1,Crédito,925.01,Artesano,WhatsApp,Entregado
1200,68,231,Xicotepec de Juárez,2025-04-23,1,Débito,335.5,Artesano,Instagram,Entregado
1201,27,91,CDMX,2025-04-23,1,Débito,407.42,Marca IKAL,Facebook,En preparación
1202,75,248,CDMX,2025-04-23,2,Crédito,666.12,Artesano,Web,Entregado
1203,4,44,Monterrey,2025-04-23,1,Débito,1124.79,Marca IKAL,Web,Entregado
1204,144,356,CDMX,2025-04-24,1,Débito,1152.21,Artesano,Web,Cancelado
1205,95,218,Guadalajara,2025-04-24,1,Débito,865.46,Artesano,Web,Entregado
1206,5,87,CDMX,2025-04-24,1,Crédito,294.72,Marca IKAL,WhatsApp,Entregado
1207,70,192,Xicotepec de Juárez,2025-04-24,1,Débito,726.27,Artesano,Instagram,Enviado
1208,42,270,Toluca,2025-04-25,1,Crédito,855.52,Artesano,Instagram,Entregado
1209,19,116,Monterrey,2025-04-25,1,Débito,938.48,Marca IKAL,Web,Entregado
1210,9,48,CDMX,2025-04-25,2,Débito,1885.8,Marca IKAL,Facebook,Entregado
1211,56,394,CDMX,2025-04-25,1,Débito,1256.29,Artesano,Instagram,Entregado
1212,14,133,Puebla,2025-04-26,1,Débito,681.09,Marca IKAL,Instagram,Entregado
1213,1,376,Querétaro,2025-04-26,1,Crédito,331.73,Marca IKAL,Web,Entregado
1214,30,342,Querétaro,2025-04-26,1,Crédito,610.73,Marca IKAL,Facebook,Entregado
1215,75,401,Monterrey,2025-04-26,1,Crédito,333.06,Artesano,Web,Entregado
1216,79,96,Monterrey,2025-04-27,1,Débito,440.88,Artesano,Web,Enviado
1217,110,216,Puebla,2025-04-27,1,Débito,474.43,Artesano,Web,Entregado
1218,1,162,Guadalajara,2025-04-28,1,Débito,331.73,Marca IKAL,Web,Entregado
1219,88,377,Querétaro,2025-04-28,2,Débito,1732.12,Artesano,Web,Entregado
1220,102,77,Xicotepec de Juárez,2025-04-29,1,Débito,813.91,Artesano,Web,Entregado
1221,93,49,Guadalajara,2025-04-29,1,Crédito,944.22,Artesano,Web,Entregado
1222,31,59,Pantepec,2025-01-05,1,Débito,301.84,Artesano,Web,Entregado
1223,56,73,Querétaro,2025-01-05,1,Débito,1256.29,Artesano,Web,Entregado
1224,85,83,Xicotepec de Juárez,2025-01-05,1,Crédito,648.37,Artesano,Facebook,En preparación
1225,101,143,Toluca,2025-01-05,1,Débito,292.88,Artesano,Web,Entregado
1226,137,175,CDMX,2025-01-05,1,Crédito,293.88,Artesano,Web,Entregado
1227,30,97,CDMX,2025-02-05,1,Crédito,610.73,Marca IKAL,Instagram,Entregado
1228,10,324,Querétaro,2025-02-05,1,Crédito,979.72,Marca IKAL,Instagram,Entregado
1229,147,113,Toluca,2025-02-05,1,Débito,273.39,Artesano,Facebook,Entregado
1230,20,154,Pantepec,2025-05-02,1,Débito,1250.45,Marca IKAL,Web,Entregado
1231,42,43,Puebla,2025-02-05,1,Crédito,855.52,Artesano,Web,Entregado
1232,75,258,Xicotepec de Juárez,2025-02-05,1,Crédito,333.06,Artesano,Facebook,Entregado
1233,6,86,Xicotepec de Juárez,2025-03-05,1,Débito,240.8,Marca IKAL,Web,Entregado
1234,42,235,Querétaro,2025-03-05,2,Crédito,1711.04,Artesano,Web,Entregado
1235,36,131,Puebla,2025-03-05,1,Débito,853.51,Artesano,Instagram,Entregado
1236,30,166,Monterrey,2025-03-05,1,Crédito,610.73,Marca IKAL,Instagram,En preparación
1237,88,298,Guadalajara,2025-03-05,1,Crédito,866.06,Artesano,Facebook,Entregado
1238,10,176,Guadalajara,2025-03-05,1,Crédito,979.72,Marca IKAL,Instagram,Entregado
1239,112,168,Monterrey,2025-04-05,1,Débito,144.75,Artesano,Instagram,Entregado
1240,19,302,Xicotepec de Juárez,2025-04-05,1,Crédito,938.48,Marca IKAL,Web,Entregado
1241,102,183,Toluca,2025-04-05,1,Débito,813.91,Artesano,Web,Enviado
1242,11,110,Puebla,2025-04-05,1,Crédito,596.55,Marca IKAL,Instagram,Cancelado
1243,36,261,Monterrey,2025-04-05,1,Débito,853.51,Artesano,Facebook,Enviado
1244,5,223,Puebla,2025-04-05,2,Débito,589.44,Marca IKAL,WhatsApp,Entregado
1245,102,37,CDMX,2025-04-05,1,Crédito,813.91,Artesano,Facebook,Entregado
1246,75,7,Monterrey,2025-04-05,1,Débito,333.06,Artesano,Web,Entregado
1247,138,192,Xicotepec de Juárez,2025-05-05,2,Crédito,813.72,Artesano,Facebook,Entregado
1248,128,132,Puebla,2025-05-05,1,Débito,1349.46,Artesano,Instagram,Entregado
1249,2,152,Xicotepec de Juárez,2025-05-05,1,Débito,1027.04,Marca IKAL,Web,Enviado
1250,4,246,Pantepec,2025-05-05,1,Débito,1124.79,Marca IKAL,Web,Entregado
1251,40,407,Puebla,2025-05-05,2,Débito,1894.14,Artesano,Facebook,Entregado
1252,53,316,Puebla,2025-06-05,1,Débito,925.01,Artesano,Web,Entregado
1253,128,27,Querétaro,2025-06-05,1,Débito,1349.46,Artesano,Instagram,Cancelado
1254,123,143,Toluca,2025-06-05,1,Crédito,250.94,Artesano,Instagram,Entregado
1255,137,257,CDMX,2025-06-05,2,Crédito,587.76,Artesano,Web,Entregado
1256,144,100,Toluca,2025-06-05,2,Débito,2304.42,Artesano,Web,En preparación
1257,93,55,Guadalajara,2025-07-05,1,Débito,944.22,Artesano,Web,Entregado
1258,56,385,Monterrey,2025-07-05,1,Débito,1256.29,Artesano,Web,Entregado
1259,14,296,CDMX,2025-07-05,1,Crédito,681.09,Marca IKAL,WhatsApp,Enviado
1260,60,387,Toluca,2025-07-05,2,Débito,2114.12,Artesano,Web,Entregado
1261,2,329,Pantepec,2025-07-05,1,Débito,1027.04,Marca IKAL,Instagram,Entregado
1262,36,87,CDMX,2025-07-05,1,Crédito,853.51,Artesano,Web,Entregado
1263,88,109,Pantepec,2025-07-05,1,Crédito,866.06,Artesano,Facebook,En preparación
1264,4,56,Querétaro,2025-07-05,2,Débito,2249.58,Marca IKAL,Facebook,En preparación
1265,15,133,Puebla,2025-08-05,1,Débito,705.11,Marca IKAL,Facebook,Entregado
1266,110,372,Xicotepec de Juárez,2025-08-05,1,Débito,474.43,Artesano,Web,Enviado
1267,56,276,Xicotepec de Juárez,2025-08-05,1,Crédito,1256.29,Artesano,Instagram,Entregado
1268,138,150,Puebla,2025-08-05,1,Débito,406.86,Artesano,Instagram,Entregado
1269,85,114,Guadalajara,2025-08-05,1,Crédito,648.37,Artesano,Web,Entregado
1270,133,314,Guadalajara,2025-09-05,1,Débito,630.44,Artesano,Facebook,Entregado
1271,10,85,Puebla,2025-09-05,1,Débito,979.72,Marca IKAL,Web,Entregado
1272,95,130,CDMX,2025-09-05,1,Débito,865.46,Artesano,Web,Entregado
1273,112,324,Querétaro,2025-09-05,1,Crédito,144.75,Artesano,WhatsApp,En preparación
1274,20,3,CDMX,2025-09-05,1,Débito,1250.45,Marca IKAL,WhatsApp,En preparación
1275,31,5,Xicotepec de Juárez,2025-09-05,1,Débito,301.84,Artesano,WhatsApp,Entregado
1276,6,1,CDMX,2025-10-05,1,Crédito,240.8,Marca IKAL,WhatsApp,Enviado
1277,10,290,Monterrey,2025-10-05,1,Crédito,979.72,Marca IKAL,Web,Enviado
1278,13,52,Monterrey,2025-10-05,1,Crédito,249.47,Marca IKAL,Instagram,Entregado
1279,93,80,Monterrey,2025-10-05,1,Débito,944.22,Artesano,Web,Entregado
1280,42,37,CDMX,2025-10-05,1,Débito,855.52,Artesano,Web,Entregado
1281,147,122,Puebla,2025-10-05,2,Crédito,546.78,Artesano,Instagram,Entregado
1282,16,330,Querétaro,2025-10-05,1,Crédito,885.45,Marca IKAL,Web,Entregado
1283,10,363,CDMX,2025-10-05,1,Débito,979.72,Marca IKAL,Web,En preparación
1284,140,326,Toluca,2025-10-05,2,Débito,2138.92,Artesano,Web,Entregado
1285,13,433,Monterrey,2025-05-11,2,Crédito,498.94,Marca IKAL,Instagram,Entregado
1286,141,408,CDMX,2025-11-05,1,Débito,228.97,Artesano,Web,Enviado
1287,4,127,Guadalajara,2025-11-05,1,Débito,1124.79,Marca IKAL,WhatsApp,Entregado
1288,9,12,Puebla,2025-12-05,1,Débito,942.9,Marca IKAL,Instagram,Entregado
1289,139,337,CDMX,2025-12-05,1,Débito,746.07,Artesano,Facebook,Enviado
1290,60,341,CDMX,2025-12-05,1,Débito,1057.06,Artesano,WhatsApp,Enviado
1291,120,165,Querétaro,2025-12-05,1,Débito,800.11,Artesano,Web,Cancelado
1292,6,260,Puebla,2025-12-05,1,Débito,240.8,Marca IKAL,Facebook,Entregado
1293,98,245,Toluca,2025-12-05,1,Débito,151.34,Artesano,WhatsApp,Entregado
1294,138,331,CDMX,2025-05-13,1,Débito,406.86,Artesano,Facebook,Entregado
1295,139,195,Puebla,2025-05-13,1,Crédito,746.07,Artesano,Web,Entregado
1296,98,135,Querétaro,2025-05-13,1,Crédito,151.34,Artesano,Instagram,Entregado
1297,36,87,CDMX,2025-05-13,2,Crédito,1707.02,Artesano,WhatsApp,Entregado
1298,27,404,Toluca,2025-05-13,1,Crédito,407.42,Marca IKAL,Facebook,Entregado
1299,120,394,CDMX,2025-05-13,1,Crédito,800.11,Artesano,Facebook,Entregado
1300,149,330,Querétaro,2025-05-13,1,Débito,339.62,Artesano,Facebook,Entregado
1301,88,410,Xicotepec de Juárez,2025-05-14,1,Débito,866.06,Artesano,Web,Entregado
1302,102,146,Xicotepec de Juárez,2025-05-14,1,Débito,813.91,Artesano,Instagram,Enviado
1303,12,144,CDMX,2025-05-14,1,Crédito,1049.0,Marca IKAL,Web,Entregado
1304,79,90,Xicotepec de Juárez,2025-05-14,2,Débito,881.76,Artesano,Instagram,Entregado
1305,88,373,Monterrey,2025-05-14,2,Crédito,1732.12,Artesano,Web,Entregado
1306,93,27,Querétaro,2025-05-14,1,Débito,944.22,Artesano,Instagram,Entregado
1307,102,62,Toluca,2025-05-14,2,Débito,1627.82,Artesano,WhatsApp,Entregado
1308,93,425,CDMX,2025-05-14,1,Débito,944.22,Artesano,Instagram,Entregado
1309,144,424,Puebla,2025-05-14,1,Crédito,1152.21,Artesano,Instagram,Enviado
1310,31,242,Xicotepec de Juárez,2025-05-15,1,Crédito,301.84,Artesano,Web,Cancelado
1311,1,33,Guadalajara,2025-05-15,2,Crédito,663.46,Marca IKAL,Facebook,Entregado
1312,128,88,Xicotepec de Juárez,2025-05-15,1,Débito,1349.46,Artesano,WhatsApp,Entregado
1313,31,103,Xicotepec de Juárez,2025-05-15,1,Crédito,301.84,Artesano,Web,Entregado
1314,102,195,Puebla,2025-05-16,1,Crédito,813.91,Artesano,Web,Entregado
1315,147,218,Guadalajara,2025-05-16,1,Débito,273.39,Artesano,Facebook,Entregado
1316,102,43,Puebla,2025-05-16,1,Débito,813.91,Artesano,Instagram,Enviado
1317,120,401,Monterrey,2025-05-16,1,Crédito,800.11,Artesano,Instagram,Entregado
1318,30,391,CDMX,2025-05-16,1,Débito,610.73,Marca IKAL,Instagram,Entregado
1319,79,173,Querétaro,2025-05-16,1,Débito,440.88,Artesano,Instagram,Enviado
1320,75,224,Toluca,2025-05-16,1,Débito,333.06,Artesano,WhatsApp,Entregado
1321,2,268,Monterrey,2025-05-16,2,Débito,2054.08,Marca IKAL,Instagram,Entregado
1322,70,55,Guadalajara,2025-05-16,1,Débito,726.27,Artesano,WhatsApp,Entregado
1323,13,242,Xicotepec de Juárez,2025-05-16,1,Débito,249.47,Marca IKAL,Web,Enviado
1324,56,385,Monterrey,2025-05-16,1,Crédito,1256.29,Artesano,Web,Entregado
1325,144,346,Guadalajara,2025-05-16,2,Débito,2304.42,Artesano,Web,Entregado
1326,133,405,Puebla,2025-05-16,1,Crédito,630.44,Artesano,Web,Enviado
1327,68,59,Pantepec,2025-05-17,1,Crédito,335.5,Artesano,Facebook,Entregado
1328,8,66,Guadalajara,2025-05-17,1,Débito,613.15,Marca IKAL,Instagram,Entregado
1329,149,277,Guadalajara,2025-05-17,1,Débito,339.62,Artesano,Web,Enviado
1330,4,13,Monterrey,2025-05-17,1,Crédito,1124.79,Marca IKAL,Web,Enviado
1331,22,126,Monterrey,2025-05-17,1,Crédito,920.64,Marca IKAL,WhatsApp,Entregado
1332,110,404,Toluca,2025-05-17,1,Débito,474.43,Artesano,WhatsApp,Entregado
1333,149,320,Monterrey,2025-05-17,1,Crédito,339.62,Artesano,Facebook,Entregado
1334,30,425,CDMX,2025-05-17,1,Débito,610.73,Marca IKAL,Web,Entregado
1335,101,295,Monterrey,2025-05-17,2,Crédito,585.76,Artesano,WhatsApp,Entregado
1336,12,212,Xicotepec de Juárez,2025-05-18,1,Débito,1049.0,Marca IKAL,Instagram,Entregado
1337,68,170,CDMX,2025-05-18,1,Crédito,335.5,Artesano,Facebook,Entregado
1338,75,129,Monterrey,2025-05-18,1,Crédito,333.06,Artesano,WhatsApp,Entregado
1339,138,114,Guadalajara,2025-05-18,1,Crédito,406.86,Artesano,WhatsApp,Cancelado
1340,22,357,CDMX,2025-05-18,1,Débito,920.64,Marca IKAL,Facebook,Entregado
1341,141,404,Toluca,2025-05-18,1,Débito,228.97,Artesano,Instagram,Entregado
1342,29,345,Toluca,2025-05-19,1,Débito,875.71,Marca IKAL,Web,Entregado
1343,70,144,CDMX,2025-05-19,1,Crédito,726.27,Artesano,Web,Entregado
1344,112,387,Toluca,2025-05-19,1,Crédito,144.75,Artesano,Instagram,Entregado
1345,22,34,Puebla,2025-05-19,2,Crédito,1841.28,Marca IKAL,Facebook,Entregado
1346,133,115,Querétaro,2025-05-19,1,Débito,630.44,Artesano,Web,Entregado
1347,30,253,Guadalajara,2025-05-19,2,Crédito,1221.46,Marca IKAL,Facebook,Entregado
1348,4,238,Puebla,2025-05-20,1,Crédito,1124.79,Marca IKAL,Facebook,Entregado
1349,102,75,CDMX,2025-05-20,1,Débito,813.91,Artesano,Web,En preparación
1350,15,418,CDMX,2025-05-20,2,Débito,1410.22,Marca IKAL,Instagram,Entregado
1351,88,98,Monterrey,2025-05-20,1,Débito,866.06,Artesano,Instagram,Entregado
1352,95,178,Guadalajara,2025-05-21,1,Débito,865.46,Artesano,Web,En preparación
1353,137,95,Querétaro,2025-05-21,1,Crédito,293.88,Artesano,WhatsApp,Entregado
1354,140,105,Xicotepec de Juárez,2025-05-21,2,Crédito,2138.92,Artesano,Web,En preparación
1355,18,131,Puebla,2025-05-21,1,Débito,150.45,Marca IKAL,Facebook,Entregado
1356,62,218,Guadalajara,2025-05-21,1,Crédito,538.39,Artesano,WhatsApp,Entregado
1357,62,314,Guadalajara,2025-05-21,1,Crédito,538.39,Artesano,Web,Entregado
1358,70,174,Toluca,2025-05-21,1,Crédito,726.27,Artesano,Web,Enviado
1359,149,435,Querétaro,2025-05-22,1,Débito,339.62,Artesano,Instagram,Entregado
1360,60,440,Monterrey,2025-05-22,1,Débito,1057.06,Artesano,Web,Cancelado
1361,85,129,Monterrey,2025-05-22,2,Crédito,1296.74,Artesano,Instagram,Entregado
1362,20,218,Guadalajara,2025-05-22,2,Débito,2500.9,Marca IKAL,Instagram,En preparación
1363,29,195,Puebla,2025-05-22,2,Débito,1751.42,Marca IKAL,Web,Entregado
